"ID","time","filter_1","filter_2","grade_group","age","sex","b1_1","b1_2","b1_3","b1_4","b1_5","b2_1","b2_2","b2_3","b3_1","b3_2","b3_3","b4_1","b4_2","b4_3","b4_4","b5_1","b5_2","b5_3","b6_1","b6_2","b6_3","b7_1","b7_2","b7_3","b7_4","b8_1","b8_2","b8_3","b9_1","b9_2","b9_3","b1","b2","b3","b4","b5","b6","b7","b8","b9","","","","",""
"2005159170","13.03.2025 12:44:27","Да","Да","менее 1 года","18.00","Женский","5","4","5","5","5","5","5","5","4","5","5","5","5","5","4","5","4","4","5","5","5","5","5","5","5","4","3","4","5","5","5","Развитие","Коллектив и атмосфера","","","Корпоративная культура","Интерес к работе","","","","","","","",""
"2005161542","13.03.2025 12:46:40","Да","Да","1–3 года","5051.00","Женский","1","2","3","3","1","3","2","3","2","3","2","2","3","4","2","2","4","2","2","3","4","3","2","2","3","3","2","4","5","2","4","Развитие","Коллектив и атмосфера","Стабильность","Условия работы","Корпоративная культура","Интерес к работе","Финансовая мотивация","Баланс работы и личной жизни","Руководство","","","","",""
"2005205213","13.03.2025 13:28:05","Да","Да","1–3 года","19.00","Мужской","5","5","5","4","5","5","5","5","5","5","5","5","4","5","1","5","5","5","5","5","5","5","5","5","5","5","1","3","5","5","5","Развитие","Коллектив и атмосфера","Стабильность","","Корпоративная культура","Интерес к работе","Финансовая мотивация","","Руководство","","","","",""
"2005219064","13.03.2025 13:40:54","Да","Да","1–3 года","21.00","Женский","3","2","4","3","5","5","5","3","4","4","2","4","5","3","4","1","5","3","5","5","3","5","5","5","5","5","5","5","5","5","5","Развитие","Коллектив и атмосфера","","","","Интерес к работе","Финансовая мотивация","Баланс работы и личной жизни","Руководство","","","","",""
"2005231351","13.03.2025 13:52:42","Да","Да","1–3 года","22.00","Женский","4","5","5","5","5","5","5","5","5","5","5","5","5","3","3","2","3","5","5","4","4","4","3","5","5","5","3","3","5","5","5","","Коллектив и атмосфера","","Условия работы","","Интерес к работе","Финансовая мотивация","","","","","","",""
"2005334533","13.03.2025 15:26:09","Да","Да","менее 1 года","18.00","Мужской","4","5","4","3","5","5","5","5","5","4","5","4","5","5","2","4","5","5","3","5","3","5","5","5","5","3","3","5","5","5","5","","Коллектив и атмосфера","","Условия работы","","","Финансовая мотивация","Баланс работы и личной жизни","","","","","",""
"2005338477","13.03.2025 15:30:01","Да","Да","более 3 лет","29.00","Мужской","4","4","3","4","5","4","4","4","5","3","3","4","4","2","4","1","4","5","4","4","4","5","5","5","2","5","5","3","5","4","3","","","Стабильность","Условия работы","","","Финансовая мотивация","Баланс работы и личной жизни","","","","","",""
"2005358408","13.03.2025 15:50:05","Да","Да","1–3 года","22.00","Мужской","4","3","4","4","3","5","5","5","4","5","3","4","4","4","5","4","4","4","3","4","3","4","4","4","5","5","5","5","4","5","3","","","","","Корпоративная культура","Интерес к работе","","Баланс работы и личной жизни","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
